 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, rowcost
B major blues (5#), 0:0:0:0:0, 5:0:0:0:0, 0:0:0:0:0, 4:0:1:0:2, 2:0:0:0:1, 2:0:0:0:1, 3:0:1:0:0, 3:0:0:0:1, 2:0:0:1:1, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:1, 3:0:0:0:1, 5:0:0:0:0, 0:0:0:0:0, 4:0:1:0:2, 2:0:0:0:1, 2:0:0:0:1, 3:0:1:0:0, 3:0:0:0:1, 2:0:0:1:1, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:1, 3:0:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:1, 3:0:0:1:2, 3:0:0:0:0, 5:0:1:0:0, 4:0:1:0:2, 1:0:0:0:0, 4:0:0:0:1, 5:0:0:0:0, 4:0:0:0:1, 4:0:0:1:2, 4:0:0:0:1, 3:0:1:0:2, 3:0:0:0:1, 0:0:0:0:0, 1:0:0:0:0, 3:0:1:0:2, 6:1:1:0:1, 3:0:0:0:1, 1:0:0:0:0, 3:0:1:0:0, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 5:0:0:0:1, 1:0:0:0:0, 5:0:0:0:1, 2:0:0:0:0, 4:0:0:0:1, 5:0:0:1:2, 4:0:0:0:1, 4:0:0:0:1, 5:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 3:0:0:1:2, 1:0:0:0:0, 0:0:0:0:0, 2:0:1:0:2, 2:0:0:0:1,  , 6:1:0:0:2, 6:0:1:0:1, 9:2:1:0:3, 5:0:0:1:2, 4:0:0:1:2, 212:4:13:8:60
Bb minor blues (5b), 0:0:0:0:0, 3:0:0:0:2, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:2, 1:0:0:0:1, 2:0:1:0:1, 2:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:2, 1:0:0:0:1, 2:0:1:0:1, 2:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 3:0:0:0:1, 3:0:0:0:1, 2:0:0:0:2, 0:0:0:0:0, 4:0:1:1:2, 5:0:0:0:3, 1:0:0:0:1, 1:0:0:0:1, 4:0:0:0:2, 1:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 5:0:0:0:2, 2:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 4:0:0:0:3, 2:0:0:0:1, 4:0:0:0:2, 2:0:0:0:1, 2:0:0:0:2, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1,  , 8:0:1:1:4, 4:1:1:0:3, 7:1:1:0:4, 5:0:0:0:2, 1:0:0:0:1, 129:2:7:2:74
G# minor blues (5#), 0:0:0:0:0, 5:0:0:0:0, 0:0:0:0:0, 4:0:1:0:2, 2:0:0:0:1, 2:0:0:0:1, 3:0:1:0:0, 3:0:0:0:1, 2:0:0:1:1, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:1, 3:0:0:0:1, 5:0:0:0:0, 0:0:0:0:0, 4:0:1:0:2, 2:0:0:0:1, 2:0:0:0:1, 3:0:1:0:0, 3:0:0:0:1, 2:0:0:1:1, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:1, 3:0:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:1, 3:0:0:1:2, 3:0:0:0:0, 5:0:1:0:0, 4:0:1:0:2, 1:0:0:0:0, 4:0:0:0:1, 5:0:0:0:0, 4:0:0:0:1, 4:0:0:1:2, 4:0:0:0:1, 3:0:1:0:2, 3:0:0:0:1, 0:0:0:0:0, 1:0:0:0:0, 3:0:1:0:2, 6:1:1:0:1, 3:0:0:0:1, 1:0:0:0:0, 3:0:1:0:0, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 5:0:0:0:1, 1:0:0:0:0, 5:0:0:0:1, 2:0:0:0:0, 4:0:0:0:1, 5:0:0:1:2, 4:0:0:0:1, 4:0:0:0:1, 5:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 3:0:0:1:2, 1:0:0:0:0, 0:0:0:0:0, 2:0:1:0:2, 2:0:0:0:1,  , 6:1:0:0:2, 6:0:1:0:1, 9:2:1:0:3, 5:0:0:1:2, 4:0:0:1:2, 212:4:13:8:60
Db dorian (5b), 0:0:0:0:0, 3:0:0:0:2, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:2, 1:0:0:0:1, 2:0:1:0:1, 2:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:2, 1:0:0:0:1, 2:0:1:0:1, 2:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 3:0:0:0:1, 3:0:0:0:1, 2:0:0:0:2, 0:0:0:0:0, 4:0:1:1:2, 5:0:0:0:3, 1:0:0:0:1, 1:0:0:0:1, 4:0:0:0:2, 1:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 5:0:0:0:2, 2:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 4:0:0:0:3, 2:0:0:0:1, 4:0:0:0:2, 2:0:0:0:1, 2:0:0:0:2, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1,  , 8:0:1:1:4, 4:1:1:0:3, 7:1:1:0:4, 5:0:0:0:2, 1:0:0:0:1, 129:2:7:2:74
B dorian (5#), 0:0:0:0:0, 5:0:0:0:0, 0:0:0:0:0, 4:0:1:0:2, 2:0:0:0:1, 2:0:0:0:1, 3:0:1:0:0, 3:0:0:0:1, 2:0:0:1:1, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:1, 3:0:0:0:1, 5:0:0:0:0, 0:0:0:0:0, 4:0:1:0:2, 2:0:0:0:1, 2:0:0:0:1, 3:0:1:0:0, 3:0:0:0:1, 2:0:0:1:1, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:1, 3:0:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:1, 3:0:0:1:2, 3:0:0:0:0, 5:0:1:0:0, 4:0:1:0:2, 1:0:0:0:0, 4:0:0:0:1, 5:0:0:0:0, 4:0:0:0:1, 4:0:0:1:2, 4:0:0:0:1, 3:0:1:0:2, 3:0:0:0:1, 0:0:0:0:0, 1:0:0:0:0, 3:0:1:0:2, 6:1:1:0:1, 3:0:0:0:1, 1:0:0:0:0, 3:0:1:0:0, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 5:0:0:0:1, 1:0:0:0:0, 5:0:0:0:1, 2:0:0:0:0, 4:0:0:0:1, 5:0:0:1:2, 4:0:0:0:1, 4:0:0:0:1, 5:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 3:0:0:1:2, 1:0:0:0:0, 0:0:0:0:0, 2:0:1:0:2, 2:0:0:0:1,  , 6:1:0:0:2, 6:0:1:0:1, 9:2:1:0:3, 5:0:0:1:2, 4:0:0:1:2, 212:4:13:8:60
Db phrygian (5b), 0:0:0:0:0, 3:0:0:0:2, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:2, 1:0:0:0:1, 2:0:1:0:1, 2:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:2, 1:0:0:0:1, 2:0:1:0:1, 2:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 3:0:0:0:1, 3:0:0:0:1, 2:0:0:0:2, 0:0:0:0:0, 4:0:1:1:2, 5:0:0:0:3, 1:0:0:0:1, 1:0:0:0:1, 4:0:0:0:2, 1:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 5:0:0:0:2, 2:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 4:0:0:0:3, 2:0:0:0:1, 4:0:0:0:2, 2:0:0:0:1, 2:0:0:0:2, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1,  , 8:0:1:1:4, 4:1:1:0:3, 7:1:1:0:4, 5:0:0:0:2, 1:0:0:0:1, 129:2:7:2:74
B phrygian (5#), 0:0:0:0:0, 5:0:0:0:0, 0:0:0:0:0, 4:0:1:0:2, 2:0:0:0:1, 2:0:0:0:1, 3:0:1:0:0, 3:0:0:0:1, 2:0:0:1:1, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:1, 3:0:0:0:1, 5:0:0:0:0, 0:0:0:0:0, 4:0:1:0:2, 2:0:0:0:1, 2:0:0:0:1, 3:0:1:0:0, 3:0:0:0:1, 2:0:0:1:1, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:1, 3:0:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:1, 3:0:0:1:2, 3:0:0:0:0, 5:0:1:0:0, 4:0:1:0:2, 1:0:0:0:0, 4:0:0:0:1, 5:0:0:0:0, 4:0:0:0:1, 4:0:0:1:2, 4:0:0:0:1, 3:0:1:0:2, 3:0:0:0:1, 0:0:0:0:0, 1:0:0:0:0, 3:0:1:0:2, 6:1:1:0:1, 3:0:0:0:1, 1:0:0:0:0, 3:0:1:0:0, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 5:0:0:0:1, 1:0:0:0:0, 5:0:0:0:1, 2:0:0:0:0, 4:0:0:0:1, 5:0:0:1:2, 4:0:0:0:1, 4:0:0:0:1, 5:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 3:0:0:1:2, 1:0:0:0:0, 0:0:0:0:0, 2:0:1:0:2, 2:0:0:0:1,  , 6:1:0:0:2, 6:0:1:0:1, 9:2:1:0:3, 5:0:0:1:2, 4:0:0:1:2, 212:4:13:8:60
Db lydian (5b), 0:0:0:0:0, 3:0:0:0:2, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:2, 1:0:0:0:1, 2:0:1:0:1, 2:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:2, 1:0:0:0:1, 2:0:1:0:1, 2:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 3:0:0:0:1, 3:0:0:0:1, 2:0:0:0:2, 0:0:0:0:0, 4:0:1:1:2, 5:0:0:0:3, 1:0:0:0:1, 1:0:0:0:1, 4:0:0:0:2, 1:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 5:0:0:0:2, 2:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 4:0:0:0:3, 2:0:0:0:1, 4:0:0:0:2, 2:0:0:0:1, 2:0:0:0:2, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1,  , 8:0:1:1:4, 4:1:1:0:3, 7:1:1:0:4, 5:0:0:0:2, 1:0:0:0:1, 129:2:7:2:74
B lydian (5#), 0:0:0:0:0, 5:0:0:0:0, 0:0:0:0:0, 4:0:1:0:2, 2:0:0:0:1, 2:0:0:0:1, 3:0:1:0:0, 3:0:0:0:1, 2:0:0:1:1, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:1, 3:0:0:0:1, 5:0:0:0:0, 0:0:0:0:0, 4:0:1:0:2, 2:0:0:0:1, 2:0:0:0:1, 3:0:1:0:0, 3:0:0:0:1, 2:0:0:1:1, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:1, 3:0:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:1, 3:0:0:1:2, 3:0:0:0:0, 5:0:1:0:0, 4:0:1:0:2, 1:0:0:0:0, 4:0:0:0:1, 5:0:0:0:0, 4:0:0:0:1, 4:0:0:1:2, 4:0:0:0:1, 3:0:1:0:2, 3:0:0:0:1, 0:0:0:0:0, 1:0:0:0:0, 3:0:1:0:2, 6:1:1:0:1, 3:0:0:0:1, 1:0:0:0:0, 3:0:1:0:0, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 5:0:0:0:1, 1:0:0:0:0, 5:0:0:0:1, 2:0:0:0:0, 4:0:0:0:1, 5:0:0:1:2, 4:0:0:0:1, 4:0:0:0:1, 5:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 3:0:0:1:2, 1:0:0:0:0, 0:0:0:0:0, 2:0:1:0:2, 2:0:0:0:1,  , 6:1:0:0:2, 6:0:1:0:1, 9:2:1:0:3, 5:0:0:1:2, 4:0:0:1:2, 212:4:13:8:60
Db mixolydian (5b), 0:0:0:0:0, 3:0:0:0:2, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:2, 1:0:0:0:1, 2:0:1:0:1, 2:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:2, 1:0:0:0:1, 2:0:1:0:1, 2:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 3:0:0:0:1, 3:0:0:0:1, 2:0:0:0:2, 0:0:0:0:0, 4:0:1:1:2, 5:0:0:0:3, 1:0:0:0:1, 1:0:0:0:1, 4:0:0:0:2, 1:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 5:0:0:0:2, 2:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 4:0:0:0:3, 2:0:0:0:1, 4:0:0:0:2, 2:0:0:0:1, 2:0:0:0:2, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1,  , 8:0:1:1:4, 4:1:1:0:3, 7:1:1:0:4, 5:0:0:0:2, 1:0:0:0:1, 129:2:7:2:74
B mixolydian (5#), 0:0:0:0:0, 5:0:0:0:0, 0:0:0:0:0, 4:0:1:0:2, 2:0:0:0:1, 2:0:0:0:1, 3:0:1:0:0, 3:0:0:0:1, 2:0:0:1:1, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:1, 3:0:0:0:1, 5:0:0:0:0, 0:0:0:0:0, 4:0:1:0:2, 2:0:0:0:1, 2:0:0:0:1, 3:0:1:0:0, 3:0:0:0:1, 2:0:0:1:1, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:1, 3:0:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:1, 3:0:0:1:2, 3:0:0:0:0, 5:0:1:0:0, 4:0:1:0:2, 1:0:0:0:0, 4:0:0:0:1, 5:0:0:0:0, 4:0:0:0:1, 4:0:0:1:2, 4:0:0:0:1, 3:0:1:0:2, 3:0:0:0:1, 0:0:0:0:0, 1:0:0:0:0, 3:0:1:0:2, 6:1:1:0:1, 3:0:0:0:1, 1:0:0:0:0, 3:0:1:0:0, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 5:0:0:0:1, 1:0:0:0:0, 5:0:0:0:1, 2:0:0:0:0, 4:0:0:0:1, 5:0:0:1:2, 4:0:0:0:1, 4:0:0:0:1, 5:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 3:0:0:1:2, 1:0:0:0:0, 0:0:0:0:0, 2:0:1:0:2, 2:0:0:0:1,  , 6:1:0:0:2, 6:0:1:0:1, 9:2:1:0:3, 5:0:0:1:2, 4:0:0:1:2, 212:4:13:8:60
Db aeolian (5b), 0:0:0:0:0, 3:0:0:0:2, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:2, 1:0:0:0:1, 2:0:1:0:1, 2:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:2, 1:0:0:0:1, 2:0:1:0:1, 2:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 3:0:0:0:1, 3:0:0:0:1, 2:0:0:0:2, 0:0:0:0:0, 4:0:1:1:2, 5:0:0:0:3, 1:0:0:0:1, 1:0:0:0:1, 4:0:0:0:2, 1:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 5:0:0:0:2, 2:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 4:0:0:0:3, 2:0:0:0:1, 4:0:0:0:2, 2:0:0:0:1, 2:0:0:0:2, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1,  , 8:0:1:1:4, 4:1:1:0:3, 7:1:1:0:4, 5:0:0:0:2, 1:0:0:0:1, 129:2:7:2:74
B aeolian (5#), 0:0:0:0:0, 5:0:0:0:0, 0:0:0:0:0, 4:0:1:0:2, 2:0:0:0:1, 2:0:0:0:1, 3:0:1:0:0, 3:0:0:0:1, 2:0:0:1:1, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:1, 3:0:0:0:1, 5:0:0:0:0, 0:0:0:0:0, 4:0:1:0:2, 2:0:0:0:1, 2:0:0:0:1, 3:0:1:0:0, 3:0:0:0:1, 2:0:0:1:1, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:1, 3:0:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:1, 3:0:0:1:2, 3:0:0:0:0, 5:0:1:0:0, 4:0:1:0:2, 1:0:0:0:0, 4:0:0:0:1, 5:0:0:0:0, 4:0:0:0:1, 4:0:0:1:2, 4:0:0:0:1, 3:0:1:0:2, 3:0:0:0:1, 0:0:0:0:0, 1:0:0:0:0, 3:0:1:0:2, 6:1:1:0:1, 3:0:0:0:1, 1:0:0:0:0, 3:0:1:0:0, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 5:0:0:0:1, 1:0:0:0:0, 5:0:0:0:1, 2:0:0:0:0, 4:0:0:0:1, 5:0:0:1:2, 4:0:0:0:1, 4:0:0:0:1, 5:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 3:0:0:1:2, 1:0:0:0:0, 0:0:0:0:0, 2:0:1:0:2, 2:0:0:0:1,  , 6:1:0:0:2, 6:0:1:0:1, 9:2:1:0:3, 5:0:0:1:2, 4:0:0:1:2, 212:4:13:8:60
Db locrian (5b), 0:0:0:0:0, 3:0:0:0:2, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:2, 1:0:0:0:1, 2:0:1:0:1, 2:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:2, 1:0:0:0:1, 2:0:1:0:1, 2:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 3:0:0:0:1, 3:0:0:0:1, 2:0:0:0:2, 0:0:0:0:0, 4:0:1:1:2, 5:0:0:0:3, 1:0:0:0:1, 1:0:0:0:1, 4:0:0:0:2, 1:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 5:0:0:0:2, 2:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 4:0:0:0:3, 2:0:0:0:1, 4:0:0:0:2, 2:0:0:0:1, 2:0:0:0:2, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1,  , 8:0:1:1:4, 4:1:1:0:3, 7:1:1:0:4, 5:0:0:0:2, 1:0:0:0:1, 129:2:7:2:74
B locrian (5#), 0:0:0:0:0, 5:0:0:0:0, 0:0:0:0:0, 4:0:1:0:2, 2:0:0:0:1, 2:0:0:0:1, 3:0:1:0:0, 3:0:0:0:1, 2:0:0:1:1, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:1, 3:0:0:0:1, 5:0:0:0:0, 0:0:0:0:0, 4:0:1:0:2, 2:0:0:0:1, 2:0:0:0:1, 3:0:1:0:0, 3:0:0:0:1, 2:0:0:1:1, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:1, 3:0:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:1, 3:0:0:1:2, 3:0:0:0:0, 5:0:1:0:0, 4:0:1:0:2, 1:0:0:0:0, 4:0:0:0:1, 5:0:0:0:0, 4:0:0:0:1, 4:0:0:1:2, 4:0:0:0:1, 3:0:1:0:2, 3:0:0:0:1, 0:0:0:0:0, 1:0:0:0:0, 3:0:1:0:2, 6:1:1:0:1, 3:0:0:0:1, 1:0:0:0:0, 3:0:1:0:0, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 5:0:0:0:1, 1:0:0:0:0, 5:0:0:0:1, 2:0:0:0:0, 4:0:0:0:1, 5:0:0:1:2, 4:0:0:0:1, 4:0:0:0:1, 5:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 3:0:0:1:2, 1:0:0:0:0, 0:0:0:0:0, 2:0:1:0:2, 2:0:0:0:1,  , 6:1:0:0:2, 6:0:1:0:1, 9:2:1:0:3, 5:0:0:1:2, 4:0:0:1:2, 212:4:13:8:60
Gb major (6b), 0:0:0:0:0, 4:0:0:0:3, 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 2:0:0:0:2, 2:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 2:0:0:0:2, 2:0:0:0:2, 1:0:0:0:1, 4:0:0:0:3, 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 2:0:0:0:2, 2:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 2:0:0:0:2, 2:0:0:0:2, 1:0:0:0:1, 2:0:0:0:1, 3:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 4:0:0:0:2, 4:0:0:0:2, 3:0:0:0:2, 1:0:0:0:0, 4:0:1:1:1, 6:0:0:0:4, 2:0:0:0:1, 2:0:0:0:1, 4:1:1:0:3, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:0:1, 6:0:0:0:3, 2:0:0:0:2, 1:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 1:0:1:0:0, 3:0:0:0:2, 1:0:0:0:0, 3:0:0:0:2, 2:0:0:0:1, 3:0:0:0:3, 3:0:0:0:2, 3:0:0:0:2, 3:0:0:0:2, 3:0:0:0:2, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1,  , 9:0:0:1:3, 5:1:1:0:3, 8:1:0:0:5, 6:0:0:0:3, 2:0:0:0:1, 161:3:4:2:101
