 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, rowcost
Cb major (7b), 3, 4, 4,  , 11, 5, 9, 10, 7, 1, 4, 0, 3, 4, 4, 3, 11,  ,  ,  , 0, 1, 4, 3, 14, 6, 7, 2, 1,  , 15, 10, 8, 5, 8,  , 2, 6, 3, 2, 13, 3, 13, 10, 7, 11, 0, 7, 3, 5, 7, 6, 5, 6, 5, 8, 7, 5, 7, 6, 7, 321
C# major (7#), 1, 2, 1,  , 4, 1, 6, 4, 3, 0, 2, 0, 1, 2, 1, 5, 5,  ,  ,  , 0, 0, 2, 3, 4, 4, 4, 0, 0,  , 8, 4, 5, 4, 3,  , 0, 2, 1, 0, 7, 3, 6, 4, 5, 5, 0, 4, 0, 2, 3, 3, 2, 2, 2, 4, 4, 6, 5, 4, 3, 156
Ab minor (7b), 2, 2, 2,  , 5, 3, 7, 4, 3, 1, 1, 0, 2, 2, 2, 1, 4,  ,  ,  , 0, 1, 1, 1, 7, 4, 5, 2, 1,  , 11, 4, 5, 3, 6,  , 1, 3, 2, 1, 7, 4, 8, 4, 3, 9, 0, 4, 1, 2, 3, 2, 1, 2, 4, 6, 2, 8, 4, 2, 3, 178
A# minor (7#), 2, 2, 3,  , 5, 2, 3, 6, 5, 1, 2, 0, 2, 2, 3, 7, 5,  ,  ,  , 0, 1, 2, 4, 5, 3, 5, 1, 0,  , 4, 6, 5, 5, 2,  , 0, 3, 2, 1, 8, 4, 4, 6, 5, 2, 0, 4, 0, 2, 4, 5, 2, 3, 2, 5, 4, 7, 5, 4, 4, 179
Ab minor mel (7b), 1, 1, 2,  , 4, 2, 7, 3, 3, 0, 1, 0, 1, 1, 2, 2, 3,  ,  ,  , 0, 0, 1, 2, 6, 4, 6, 2, 0,  , 10, 3, 5, 2, 5,  , 1, 2, 1, 1, 6, 3, 7, 3, 3, 8, 0, 3, 1, 1, 2, 1, 1, 1, 3, 6, 2, 8, 3, 1, 2, 149
A# minor mel (7#), 2, 2, 3,  , 3, 2, 1, 4, 3, 1, 0, 0, 2, 2, 3, 5, 3,  ,  ,  , 0, 1, 0, 4, 5, 1, 5, 2, 0,  , 2, 4, 3, 3, 2,  , 0, 3, 2, 1, 6, 5, 2, 4, 3, 2, 0, 2, 0, 0, 2, 3, 0, 1, 2, 6, 2, 8, 3, 2, 2, 129
Cb major blues (7b), 5, 6, 5,  , 13, 6, 10, 11, 9, 3, 5, 1, 5, 6, 5, 5, 12,  ,  ,  , 0, 3, 5, 5, 15, 7, 10, 3, 3,  , 15, 11, 10, 7, 9,  , 4, 7, 4, 3, 15, 4, 15, 11, 9, 12, 1, 7, 4, 7, 8, 6, 7, 8, 5, 8, 8, 5, 7, 7, 8, 390
C# major blues (7#), 2, 3, 2,  , 5, 2, 7, 8, 4, 0, 2, 0, 2, 3, 2, 5, 7,  ,  ,  , 0, 0, 2, 4, 7, 4, 6, 0, 0,  , 12, 8, 6, 4, 5,  , 0, 3, 2, 0, 9, 2, 9, 8, 5, 8, 0, 6, 0, 2, 4, 5, 2, 2, 4, 6, 5, 7, 7, 5, 4, 217
Ab minor blues (7b), 1, 2, 1,  , 3, 1, 4, 5, 2, 0, 1, 0, 1, 2, 1, 4, 4,  ,  ,  , 0, 0, 1, 3, 4, 2, 4, 0, 0,  , 7, 5, 3, 2, 3,  , 0, 2, 1, 0, 6, 1, 5, 5, 3, 5, 0, 3, 0, 1, 2, 3, 1, 1, 2, 3, 3, 6, 4, 3, 2, 128
A# minor blues (7#), 3, 4, 3,  , 7, 4, 8, 10, 5, 1, 3, 0, 3, 4, 3, 3, 9,  ,  ,  , 0, 1, 3, 3, 9, 5, 6, 1, 1,  , 14, 10, 7, 5, 7,  , 1, 5, 3, 1, 11, 3, 11, 10, 6, 10, 0, 7, 1, 4, 6, 6, 3, 4, 5, 7, 6, 8, 7, 6, 6, 279
Cb dorian (7b), 2, 3, 2,  , 5, 3, 5, 7, 3, 1, 2, 0, 2, 3, 2, 2, 6,  ,  ,  , 0, 1, 2, 2, 6, 3, 4, 1, 1,  , 9, 7, 4, 3, 5,  , 1, 4, 2, 1, 8, 2, 7, 7, 4, 7, 0, 4, 1, 3, 4, 4, 2, 3, 3, 4, 4, 7, 4, 4, 4, 190
C# dorian (7#), 2, 3, 3,  , 6, 3, 8, 9, 5, 0, 3, 0, 2, 3, 3, 4, 8,  ,  ,  , 0, 0, 3, 4, 8, 5, 7, 1, 0,  , 13, 9, 7, 4, 6,  , 1, 4, 2, 1, 10, 2, 10, 9, 6, 9, 0, 6, 1, 3, 5, 5, 3, 3, 4, 7, 6, 8, 6, 5, 5, 250
Cb phrygian (7b), 1, 2, 2,  , 4, 2, 5, 6, 3, 0, 2, 0, 1, 2, 2, 3, 5,  ,  ,  , 0, 0, 2, 3, 5, 3, 5, 1, 0,  , 8, 6, 4, 2, 4,  , 1, 3, 1, 1, 7, 1, 6, 6, 4, 6, 0, 3, 1, 2, 3, 3, 2, 2, 2, 4, 4, 7, 3, 3, 3, 161
C# phrygian (7#), 4, 5, 4,  , 8, 5, 9, 10, 6, 2, 4, 1, 4, 5, 4, 4, 10,  ,  ,  , 0, 2, 4, 4, 10, 6, 7, 2, 2,  , 12, 10, 8, 6, 8,  , 2, 6, 4, 2, 12, 3, 12, 10, 7, 8, 1, 5, 2, 5, 7, 6, 4, 5, 3, 5, 7, 8, 5, 7, 7, 309
Cb lydian (7b), 3, 4, 3,  , 6, 4, 6, 7, 4, 2, 3, 1, 3, 4, 3, 3, 7,  ,  ,  , 0, 2, 3, 3, 7, 4, 5, 2, 2,  , 8, 7, 5, 4, 6,  , 2, 5, 3, 2, 9, 2, 8, 7, 5, 6, 1, 3, 2, 4, 5, 4, 3, 4, 2, 3, 5, 7, 3, 5, 5, 226
C# lydian (7#), 3, 4, 4,  , 11, 5, 9, 10, 7, 1, 4, 0, 3, 4, 4, 3, 11,  ,  ,  , 0, 1, 4, 3, 14, 6, 7, 2, 1,  , 15, 10, 8, 5, 8,  , 2, 6, 3, 2, 13, 3, 13, 10, 7, 11, 0, 7, 3, 5, 7, 6, 5, 6, 5, 8, 7, 5, 7, 6, 7, 321
Cb mixolydian (7b), 1, 2, 1,  , 4, 1, 6, 4, 3, 0, 2, 0, 1, 2, 1, 5, 5,  ,  ,  , 0, 0, 2, 3, 4, 4, 4, 0, 0,  , 8, 4, 5, 4, 3,  , 0, 2, 1, 0, 7, 3, 6, 4, 5, 5, 0, 4, 0, 2, 3, 3, 2, 2, 2, 4, 4, 6, 5, 4, 3, 156
C# mixolydian (7#), 2, 2, 2,  , 5, 3, 7, 4, 3, 1, 1, 0, 2, 2, 2, 1, 4,  ,  ,  , 0, 1, 1, 1, 7, 4, 5, 2, 1,  , 11, 4, 5, 3, 6,  , 1, 3, 2, 1, 7, 4, 8, 4, 3, 9, 0, 4, 1, 2, 3, 2, 1, 2, 4, 6, 2, 8, 4, 2, 3, 178
Cb aeolian (7b), 2, 2, 3,  , 5, 2, 3, 6, 5, 1, 2, 0, 2, 2, 3, 7, 5,  ,  ,  , 0, 1, 2, 4, 5, 3, 5, 1, 0,  , 4, 6, 5, 5, 2,  , 0, 3, 2, 1, 8, 4, 4, 6, 5, 2, 0, 4, 0, 2, 4, 5, 2, 3, 2, 5, 4, 7, 5, 4, 4, 179
C# aeolian (7#), 1, 1, 2,  , 4, 2, 7, 3, 3, 0, 1, 0, 1, 1, 2, 2, 3,  ,  ,  , 0, 0, 1, 2, 6, 4, 6, 2, 0,  , 10, 3, 5, 2, 5,  , 1, 2, 1, 1, 6, 3, 7, 3, 3, 8, 0, 3, 1, 1, 2, 1, 1, 1, 3, 6, 2, 8, 3, 1, 2, 149
Cb locrian (7b), 5, 6, 3,  , 13, 4, 10, 11, 9, 3, 5, 1, 5, 6, 3, 4, 10,  ,  ,  , 0, 3, 5, 2, 13, 7, 9, 3, 3,  , 11, 11, 10, 7, 7,  , 4, 5, 2, 3, 15, 4, 15, 11, 9, 10, 1, 3, 4, 7, 6, 4, 7, 8, 1, 4, 6, 3, 3, 5, 6, 335
C# locrian (7#), 5, 6, 5,  , 13, 6, 10, 11, 9, 3, 5, 1, 5, 6, 5, 5, 12,  ,  ,  , 0, 3, 5, 5, 15, 7, 10, 3, 3,  , 15, 11, 10, 7, 9,  , 4, 7, 4, 3, 15, 4, 15, 11, 9, 12, 1, 7, 4, 7, 8, 6, 7, 8, 5, 8, 8, 5, 7, 7, 8, 390
