 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, rowcost
A lydian (3#), 1:0:0:0:0, 4:0:0:0:1, 3:1:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:1, 5:0:0:0:1, 3:1:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 6:0:1:0:2, 4:1:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:1:0:0:0, 2:1:0:0:0, 2:0:0:0:1, 5:0:0:0:1, 1:0:0:0:1, 5:0:0:0:0, 3:0:0:0:1, 6:0:0:0:1, 3:1:0:0:0, 4:1:0:0:0,  , 2:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 3:0:0:0:1, 3:0:0:0:0, 5:2:1:0:2, 4:1:0:0:0, 3:1:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:0, 3:1:0:0:0, 3:0:0:0:1, 3:1:0:0:0, 6:0:0:1:2, 3:0:0:0:1,  , 4:0:1:0:1, 2:0:0:0:1, 3:0:0:0:1, 3:1:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 1:0:0:0:1, 4:1:0:0:2, 6:1:1:0:3, 6:0:0:0:1, 3:1:1:0:3, 2:0:1:0:1, 1:0:0:0:0, 0:0:0:0:0, 4:1:0:0:0, 4:0:1:0:2, 4:1:0:0:0, 3:0:0:0:1, 1:0:0:0:0, 175:19:7:1:37
Eb mixolydian (3b), 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 5:1:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:1:0:0, 1:0:0:0:1, 0:0:0:0:0, 4:0:0:0:1, 3:0:2:0:0, 4:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1,  , 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:1:0:0, 1:0:1:0:0, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0,  , 3:1:0:0:2, 3:0:1:0:0, 2:0:0:0:1, 2:0:0:0:0, 3:0:0:0:1, 1:0:0:0:1, 1:0:1:0:0, 1:0:0:0:0, 3:0:0:0:1, 3:0:0:0:1, 1:1:0:0:1, 3:1:0:0:2, 1:0:0:0:1, 2:1:0:0:2, 1:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 4:0:0:0:2, 1:0:0:0:0, 87:5:7:0:26
A mixolydian (3#), 1:0:0:0:0, 4:0:0:0:1, 3:1:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:1, 5:0:0:0:1, 3:1:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 6:0:1:0:2, 4:1:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:1:0:0:0, 2:1:0:0:0, 2:0:0:0:1, 5:0:0:0:1, 1:0:0:0:1, 5:0:0:0:0, 3:0:0:0:1, 6:0:0:0:1, 3:1:0:0:0, 4:1:0:0:0,  , 2:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 3:0:0:0:1, 3:0:0:0:0, 5:2:1:0:2, 4:1:0:0:0, 3:1:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:0, 3:1:0:0:0, 3:0:0:0:1, 3:1:0:0:0, 6:0:0:1:2, 3:0:0:0:1,  , 4:0:1:0:1, 2:0:0:0:1, 3:0:0:0:1, 3:1:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 1:0:0:0:1, 4:1:0:0:2, 6:1:1:0:3, 6:0:0:0:1, 3:1:1:0:3, 2:0:1:0:1, 1:0:0:0:0, 0:0:0:0:0, 4:1:0:0:0, 4:0:1:0:2, 4:1:0:0:0, 3:0:0:0:1, 1:0:0:0:0, 175:19:7:1:37
Eb aeolian (3b), 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 5:1:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:1:0:0, 1:0:0:0:1, 0:0:0:0:0, 4:0:0:0:1, 3:0:2:0:0, 4:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1,  , 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:1:0:0, 1:0:1:0:0, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0,  , 3:1:0:0:2, 3:0:1:0:0, 2:0:0:0:1, 2:0:0:0:0, 3:0:0:0:1, 1:0:0:0:1, 1:0:1:0:0, 1:0:0:0:0, 3:0:0:0:1, 3:0:0:0:1, 1:1:0:0:1, 3:1:0:0:2, 1:0:0:0:1, 2:1:0:0:2, 1:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 4:0:0:0:2, 1:0:0:0:0, 87:5:7:0:26
A aeolian (3#), 1:0:0:0:0, 4:0:0:0:1, 3:1:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:1, 5:0:0:0:1, 3:1:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 6:0:1:0:2, 4:1:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:1:0:0:0, 2:1:0:0:0, 2:0:0:0:1, 5:0:0:0:1, 1:0:0:0:1, 5:0:0:0:0, 3:0:0:0:1, 6:0:0:0:1, 3:1:0:0:0, 4:1:0:0:0,  , 2:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 3:0:0:0:1, 3:0:0:0:0, 5:2:1:0:2, 4:1:0:0:0, 3:1:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:0, 3:1:0:0:0, 3:0:0:0:1, 3:1:0:0:0, 6:0:0:1:2, 3:0:0:0:1,  , 4:0:1:0:1, 2:0:0:0:1, 3:0:0:0:1, 3:1:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 1:0:0:0:1, 4:1:0:0:2, 6:1:1:0:3, 6:0:0:0:1, 3:1:1:0:3, 2:0:1:0:1, 1:0:0:0:0, 0:0:0:0:0, 4:1:0:0:0, 4:0:1:0:2, 4:1:0:0:0, 3:0:0:0:1, 1:0:0:0:0, 175:19:7:1:37
Eb locrian (3b), 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 5:1:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 1:0:1:0:0, 1:0:0:0:1, 0:0:0:0:0, 4:0:0:0:1, 3:0:2:0:0, 4:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1,  , 1:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 2:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 1:0:1:0:0, 1:0:1:0:0, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0,  , 3:1:0:0:2, 3:0:1:0:0, 2:0:0:0:1, 2:0:0:0:0, 3:0:0:0:1, 1:0:0:0:1, 1:0:1:0:0, 1:0:0:0:0, 3:0:0:0:1, 3:0:0:0:1, 1:1:0:0:1, 3:1:0:0:2, 1:0:0:0:1, 2:1:0:0:2, 1:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 4:0:0:0:2, 1:0:0:0:0, 87:5:7:0:26
A locrian (3#), 1:0:0:0:0, 4:0:0:0:1, 3:1:0:0:0, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:1, 5:0:0:0:1, 3:1:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 6:0:1:0:2, 4:1:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 2:1:0:0:0, 2:1:0:0:0, 2:0:0:0:1, 5:0:0:0:1, 1:0:0:0:1, 5:0:0:0:0, 3:0:0:0:1, 6:0:0:0:1, 3:1:0:0:0, 4:1:0:0:0,  , 2:0:0:0:0, 1:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 3:0:0:0:1, 3:0:0:0:0, 5:2:1:0:2, 4:1:0:0:0, 3:1:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:0, 3:1:0:0:0, 3:0:0:0:1, 3:1:0:0:0, 6:0:0:1:2, 3:0:0:0:1,  , 4:0:1:0:1, 2:0:0:0:1, 3:0:0:0:1, 3:1:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 1:0:0:0:1, 4:1:0:0:2, 6:1:1:0:3, 6:0:0:0:1, 3:1:1:0:3, 2:0:1:0:1, 1:0:0:0:0, 0:0:0:0:0, 4:1:0:0:0, 4:0:1:0:2, 4:1:0:0:0, 3:0:0:0:1, 1:0:0:0:0, 175:19:7:1:37
Ab major (4b), 0:0:0:0:0, 2:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 3:0:0:0:1, 1:0:0:0:1, 6:1:0:0:3, 3:0:0:0:2, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:1:0:0, 1:0:0:0:1, 0:0:0:0:0, 4:0:0:0:2, 3:0:2:0:1, 5:0:0:0:2, 2:0:0:0:2, 2:0:0:0:2,  , 2:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:1:0:0, 1:0:1:0:0, 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0,  , 3:1:0:0:2, 2:0:1:0:0, 3:0:0:0:1, 3:0:0:0:1, 2:0:0:0:2, 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:0, 4:0:0:0:2, 3:0:0:0:2, 1:0:0:0:0, 3:1:0:0:2, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 5:0:0:0:3, 1:0:0:0:1, 105:3:7:0:55
E major (4#), 1:0:0:0:0, 4:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 3:1:0:0:1, 3:0:0:0:0, 1:0:0:0:0, 7:0:1:0:1, 5:1:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:1:0:0:1, 2:1:0:0:1, 2:0:0:0:0, 4:0:0:0:0, 1:0:0:0:0, 5:0:0:0:0, 2:0:0:0:0, 5:0:0:0:0, 3:1:0:0:1, 4:1:0:0:1,  , 3:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 4:0:0:0:0, 4:0:0:0:0, 4:0:0:0:0, 5:1:1:0:2, 3:1:0:0:1, 4:1:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 4:1:0:0:1, 4:0:0:0:0, 4:1:0:0:1, 5:0:0:1:1, 3:0:0:0:0,  , 4:0:1:0:1, 1:0:0:0:0, 4:0:0:0:0, 4:1:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 4:0:0:0:0, 6:0:1:0:1, 5:0:0:0:0, 3:0:1:0:1, 2:0:1:0:1, 1:0:0:0:0, 1:0:0:0:0, 5:1:0:0:1, 4:0:1:0:1, 4:1:0:0:1, 4:0:0:0:0, 1:0:0:0:0, 186:15:7:1:23
F minor (4b), 0:0:0:0:0, 2:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 3:0:0:0:1, 1:0:0:0:1, 6:1:0:0:3, 3:0:0:0:2, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:1:0:0, 1:0:0:0:1, 0:0:0:0:0, 4:0:0:0:2, 3:0:2:0:1, 5:0:0:0:2, 2:0:0:0:2, 2:0:0:0:2,  , 2:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:1:0:0, 1:0:1:0:0, 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0,  , 3:1:0:0:2, 2:0:1:0:0, 3:0:0:0:1, 3:0:0:0:1, 2:0:0:0:2, 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:0, 4:0:0:0:2, 3:0:0:0:2, 1:0:0:0:0, 3:1:0:0:2, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 5:0:0:0:3, 1:0:0:0:1, 105:3:7:0:55
C# minor (4#), 1:0:0:0:0, 4:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 3:1:0:0:1, 3:0:0:0:0, 1:0:0:0:0, 7:0:1:0:1, 5:1:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:1:0:0:1, 2:1:0:0:1, 2:0:0:0:0, 4:0:0:0:0, 1:0:0:0:0, 5:0:0:0:0, 2:0:0:0:0, 5:0:0:0:0, 3:1:0:0:1, 4:1:0:0:1,  , 3:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 4:0:0:0:0, 4:0:0:0:0, 4:0:0:0:0, 5:1:1:0:2, 3:1:0:0:1, 4:1:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 4:1:0:0:1, 4:0:0:0:0, 4:1:0:0:1, 5:0:0:1:1, 3:0:0:0:0,  , 4:0:1:0:1, 1:0:0:0:0, 4:0:0:0:0, 4:1:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 4:0:0:0:0, 6:0:1:0:1, 5:0:0:0:0, 3:0:1:0:1, 2:0:1:0:1, 1:0:0:0:0, 1:0:0:0:0, 5:1:0:0:1, 4:0:1:0:1, 4:1:0:0:1, 4:0:0:0:0, 1:0:0:0:0, 186:15:7:1:23
F minor mel (4b), 0:0:0:0:0, 2:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 3:0:0:0:1, 1:0:0:0:1, 6:1:0:0:3, 3:0:0:0:2, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:1:0:0, 1:0:0:0:1, 0:0:0:0:0, 4:0:0:0:2, 3:0:2:0:1, 5:0:0:0:2, 2:0:0:0:2, 2:0:0:0:2,  , 2:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:1:0:0, 1:0:1:0:0, 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0,  , 3:1:0:0:2, 2:0:1:0:0, 3:0:0:0:1, 3:0:0:0:1, 2:0:0:0:2, 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:0, 4:0:0:0:2, 3:0:0:0:2, 1:0:0:0:0, 3:1:0:0:2, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 5:0:0:0:3, 1:0:0:0:1, 105:3:7:0:55
C# minor mel (4#), 1:0:0:0:0, 4:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 3:1:0:0:1, 3:0:0:0:0, 1:0:0:0:0, 7:0:1:0:1, 5:1:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:1:0:0:1, 2:1:0:0:1, 2:0:0:0:0, 4:0:0:0:0, 1:0:0:0:0, 5:0:0:0:0, 2:0:0:0:0, 5:0:0:0:0, 3:1:0:0:1, 4:1:0:0:1,  , 3:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 4:0:0:0:0, 4:0:0:0:0, 4:0:0:0:0, 5:1:1:0:2, 3:1:0:0:1, 4:1:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 4:1:0:0:1, 4:0:0:0:0, 4:1:0:0:1, 5:0:0:1:1, 3:0:0:0:0,  , 4:0:1:0:1, 1:0:0:0:0, 4:0:0:0:0, 4:1:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 4:0:0:0:0, 6:0:1:0:1, 5:0:0:0:0, 3:0:1:0:1, 2:0:1:0:1, 1:0:0:0:0, 1:0:0:0:0, 5:1:0:0:1, 4:0:1:0:1, 4:1:0:0:1, 4:0:0:0:0, 1:0:0:0:0, 186:15:7:1:23
Ab major blues (4b), 0:0:0:0:0, 2:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 3:0:0:0:1, 1:0:0:0:1, 6:1:0:0:3, 3:0:0:0:2, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:1:0:0, 1:0:0:0:1, 0:0:0:0:0, 4:0:0:0:2, 3:0:2:0:1, 5:0:0:0:2, 2:0:0:0:2, 2:0:0:0:2,  , 2:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:1:0:0, 1:0:1:0:0, 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0,  , 3:1:0:0:2, 2:0:1:0:0, 3:0:0:0:1, 3:0:0:0:1, 2:0:0:0:2, 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:0, 4:0:0:0:2, 3:0:0:0:2, 1:0:0:0:0, 3:1:0:0:2, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 5:0:0:0:3, 1:0:0:0:1, 105:3:7:0:55
E major blues (4#), 1:0:0:0:0, 4:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 3:1:0:0:1, 3:0:0:0:0, 1:0:0:0:0, 7:0:1:0:1, 5:1:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:1:0:0:1, 2:1:0:0:1, 2:0:0:0:0, 4:0:0:0:0, 1:0:0:0:0, 5:0:0:0:0, 2:0:0:0:0, 5:0:0:0:0, 3:1:0:0:1, 4:1:0:0:1,  , 3:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 4:0:0:0:0, 4:0:0:0:0, 4:0:0:0:0, 5:1:1:0:2, 3:1:0:0:1, 4:1:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 4:1:0:0:1, 4:0:0:0:0, 4:1:0:0:1, 5:0:0:1:1, 3:0:0:0:0,  , 4:0:1:0:1, 1:0:0:0:0, 4:0:0:0:0, 4:1:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 4:0:0:0:0, 6:0:1:0:1, 5:0:0:0:0, 3:0:1:0:1, 2:0:1:0:1, 1:0:0:0:0, 1:0:0:0:0, 5:1:0:0:1, 4:0:1:0:1, 4:1:0:0:1, 4:0:0:0:0, 1:0:0:0:0, 186:15:7:1:23
F minor blues (4b), 0:0:0:0:0, 2:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 3:0:0:0:1, 1:0:0:0:1, 6:1:0:0:3, 3:0:0:0:2, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:1:0:0, 1:0:0:0:1, 0:0:0:0:0, 4:0:0:0:2, 3:0:2:0:1, 5:0:0:0:2, 2:0:0:0:2, 2:0:0:0:2,  , 2:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:1:0:0, 1:0:1:0:0, 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0,  , 3:1:0:0:2, 2:0:1:0:0, 3:0:0:0:1, 3:0:0:0:1, 2:0:0:0:2, 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:0, 4:0:0:0:2, 3:0:0:0:2, 1:0:0:0:0, 3:1:0:0:2, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 5:0:0:0:3, 1:0:0:0:1, 105:3:7:0:55
C# minor blues (4#), 1:0:0:0:0, 4:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 3:1:0:0:1, 3:0:0:0:0, 1:0:0:0:0, 7:0:1:0:1, 5:1:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:1:0:0:1, 2:1:0:0:1, 2:0:0:0:0, 4:0:0:0:0, 1:0:0:0:0, 5:0:0:0:0, 2:0:0:0:0, 5:0:0:0:0, 3:1:0:0:1, 4:1:0:0:1,  , 3:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 4:0:0:0:0, 4:0:0:0:0, 4:0:0:0:0, 5:1:1:0:2, 3:1:0:0:1, 4:1:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 4:1:0:0:1, 4:0:0:0:0, 4:1:0:0:1, 5:0:0:1:1, 3:0:0:0:0,  , 4:0:1:0:1, 1:0:0:0:0, 4:0:0:0:0, 4:1:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 4:0:0:0:0, 6:0:1:0:1, 5:0:0:0:0, 3:0:1:0:1, 2:0:1:0:1, 1:0:0:0:0, 1:0:0:0:0, 5:1:0:0:1, 4:0:1:0:1, 4:1:0:0:1, 4:0:0:0:0, 1:0:0:0:0, 186:15:7:1:23
Ab dorian (4b), 0:0:0:0:0, 2:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 3:0:0:0:1, 1:0:0:0:1, 6:1:0:0:3, 3:0:0:0:2, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:1:0:0, 1:0:0:0:1, 0:0:0:0:0, 4:0:0:0:2, 3:0:2:0:1, 5:0:0:0:2, 2:0:0:0:2, 2:0:0:0:2,  , 2:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:1:0:0, 1:0:1:0:0, 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0,  , 3:1:0:0:2, 2:0:1:0:0, 3:0:0:0:1, 3:0:0:0:1, 2:0:0:0:2, 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:0, 4:0:0:0:2, 3:0:0:0:2, 1:0:0:0:0, 3:1:0:0:2, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 5:0:0:0:3, 1:0:0:0:1, 105:3:7:0:55
E dorian (4#), 1:0:0:0:0, 4:0:0:0:0, 4:1:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 3:1:0:0:1, 3:0:0:0:0, 1:0:0:0:0, 7:0:1:0:1, 5:1:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:1:0:0:1, 2:1:0:0:1, 2:0:0:0:0, 4:0:0:0:0, 1:0:0:0:0, 5:0:0:0:0, 2:0:0:0:0, 5:0:0:0:0, 3:1:0:0:1, 4:1:0:0:1,  , 3:0:0:0:0, 2:0:0:0:0, 4:0:0:0:0, 4:0:0:0:0, 4:0:0:0:0, 4:0:0:0:0, 5:1:1:0:2, 3:1:0:0:1, 4:1:0:0:1, 1:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 4:1:0:0:1, 4:0:0:0:0, 4:1:0:0:1, 5:0:0:1:1, 3:0:0:0:0,  , 4:0:1:0:1, 1:0:0:0:0, 4:0:0:0:0, 4:1:0:0:1, 3:0:0:0:0, 2:0:0:0:0, 1:0:0:0:0, 4:0:0:0:0, 6:0:1:0:1, 5:0:0:0:0, 3:0:1:0:1, 2:0:1:0:1, 1:0:0:0:0, 1:0:0:0:0, 5:1:0:0:1, 4:0:1:0:1, 4:1:0:0:1, 4:0:0:0:0, 1:0:0:0:0, 186:15:7:1:23
Ab phrygian (4b), 0:0:0:0:0, 2:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 3:0:0:0:1, 1:0:0:0:1, 6:1:0:0:3, 3:0:0:0:2, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:1:0:0, 1:0:0:0:1, 0:0:0:0:0, 4:0:0:0:2, 3:0:2:0:1, 5:0:0:0:2, 2:0:0:0:2, 2:0:0:0:2,  , 2:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:1:0:0, 1:0:1:0:0, 0:0:0:0:0, 2:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0,  , 3:1:0:0:2, 2:0:1:0:0, 3:0:0:0:1, 3:0:0:0:1, 2:0:0:0:2, 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:0, 4:0:0:0:2, 3:0:0:0:2, 1:0:0:0:0, 3:1:0:0:2, 1:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 5:0:0:0:3, 1:0:0:0:1, 105:3:7:0:55
