 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, rowcost
Ab aeolian (4b), 0:0:0:0:0, 3:0:0:0:2, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 2:0:1:0:0, 3:1:0:0:1, 2:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 3:0:0:0:2, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 2:0:1:0:0, 3:1:0:0:1, 2:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:2, 2:0:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:2, 3:0:0:0:2,  , 3:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1,  , 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:2, 2:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1,  , 6:0:0:0:1, 3:0:0:0:2, 0:0:0:0:0, 1:0:0:0:1, 3:0:0:0:1, 3:0:0:0:1, 3:0:0:0:1, 2:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 2:0:1:0:1, 1:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 1:0:1:0:0, 0:0:0:0:0,  , 0:0:0:0:0, 1:0:0:0:0, 3:0:0:0:2, 3:0:0:0:1, 2:1:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 109:3:5:0:50
E aeolian (4#), 1:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 2:0:1:0:1, 4:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 2:0:1:0:1, 4:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 4:0:0:0:0, 4:1:0:0:1, 2:0:0:0:0, 1:0:0:0:0, 5:0:0:0:0, 4:1:0:0:1, 2:0:0:0:0,  , 4:0:0:0:0, 4:1:0:0:1, 2:0:0:0:0,  , 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 5:0:0:0:0, 5:0:0:0:0, 2:0:0:0:0, 2:1:0:0:1,  , 7:0:1:0:1, 5:1:0:0:1, 2:0:0:0:0, 2:0:0:0:0, 5:1:1:0:2, 4:0:1:0:1, 7:1:1:1:3, 3:0:0:0:0, 0:0:0:0:0, 4:0:0:0:0, 2:0:0:0:0, 4:1:0:0:1, 4:0:0:0:0, 4:1:0:0:1, 2:1:0:0:1, 1:0:0:0:0, 5:1:0:0:1, 3:0:0:0:0, 3:0:0:0:0,  , 3:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 4:1:0:0:1, 4:0:0:0:0, 3:0:0:0:0, 3:1:0:0:1, 4:0:0:0:0, 1:0:0:0:0, 211:13:6:1:20
Ab locrian (4b), 0:0:0:0:0, 3:0:0:0:2, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 2:0:1:0:0, 3:1:0:0:1, 2:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 3:0:0:0:2, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 2:0:1:0:0, 3:1:0:0:1, 2:0:0:0:1, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:2, 2:0:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:2, 3:0:0:0:2,  , 3:0:0:0:1, 2:0:0:0:1, 1:0:0:0:1,  , 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:2, 2:0:0:0:1, 1:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1,  , 6:0:0:0:1, 3:0:0:0:2, 0:0:0:0:0, 1:0:0:0:1, 3:0:0:0:1, 3:0:0:0:1, 3:0:0:0:1, 2:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 2:0:1:0:1, 1:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 1:0:1:0:0, 0:0:0:0:0,  , 0:0:0:0:0, 1:0:0:0:0, 3:0:0:0:2, 3:0:0:0:1, 2:1:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 109:3:5:0:50
E locrian (4#), 1:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 2:0:1:0:1, 4:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 2:0:0:0:0, 2:0:1:0:1, 4:0:0:0:0, 2:0:0:0:0, 3:0:0:0:0, 3:0:0:0:0, 4:0:0:0:0, 4:1:0:0:1, 2:0:0:0:0, 1:0:0:0:0, 5:0:0:0:0, 4:1:0:0:1, 2:0:0:0:0,  , 4:0:0:0:0, 4:1:0:0:1, 2:0:0:0:0,  , 2:0:0:0:0, 2:0:0:0:0, 2:0:0:0:0, 5:0:0:0:0, 5:0:0:0:0, 2:0:0:0:0, 2:1:0:0:1,  , 7:0:1:0:1, 5:1:0:0:1, 2:0:0:0:0, 2:0:0:0:0, 5:1:1:0:2, 4:0:1:0:1, 7:1:1:1:3, 3:0:0:0:0, 0:0:0:0:0, 4:0:0:0:0, 2:0:0:0:0, 4:1:0:0:1, 4:0:0:0:0, 4:1:0:0:1, 2:1:0:0:1, 1:0:0:0:0, 5:1:0:0:1, 3:0:0:0:0, 3:0:0:0:0,  , 3:0:0:0:0, 4:0:0:0:0, 3:0:0:0:0, 4:1:0:0:1, 4:0:0:0:0, 3:0:0:0:0, 3:1:0:0:1, 4:0:0:0:0, 1:0:0:0:0, 211:13:6:1:20
Db major (5b), 0:0:0:0:0, 3:0:0:0:3, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 3:0:0:1:2, 2:0:0:0:2, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:3, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 3:0:0:1:2, 2:0:0:0:2, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 2:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:0:2, 3:0:0:0:3,  , 4:0:0:0:2, 2:0:0:0:2, 2:0:0:0:1,  , 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:2, 3:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1,  , 5:0:0:0:3, 4:0:0:0:3, 0:0:0:0:0, 1:0:0:0:1, 4:0:0:0:2, 3:0:0:0:2, 4:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 4:0:0:0:2, 2:0:0:0:2, 3:0:1:0:1, 1:0:0:0:1, 1:0:0:0:0, 3:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0,  , 0:0:0:0:0, 1:0:0:0:1, 3:0:0:0:3, 4:0:0:0:2, 3:0:0:1:2, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 0:0:0:0:0, 132:0:5:3:87
B major (5#), 1:0:0:0:0, 4:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 4:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 2:0:1:0:1, 3:0:0:0:1, 2:0:0:0:1, 3:0:0:0:1, 3:0:0:0:1, 4:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 4:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 2:0:1:0:1, 3:0:0:0:1, 2:0:0:0:1, 3:0:0:0:1, 3:0:0:0:1, 5:0:0:0:1, 5:0:0:1:2, 3:0:0:0:1, 1:0:0:0:1, 4:0:0:0:1, 4:0:0:0:1, 3:0:0:0:0,  , 3:0:0:0:1, 5:0:0:1:2, 3:0:0:0:1,  , 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:1, 6:0:0:0:1, 4:0:0:0:1, 2:0:0:0:1, 3:0:0:1:1,  , 6:0:1:0:2, 6:1:0:0:2, 2:0:0:0:1, 3:0:0:0:1, 5:0:1:0:0, 5:0:1:0:2, 8:1:0:1:3, 3:0:0:0:1, 0:0:0:0:0, 3:0:0:0:1, 3:0:0:0:0, 5:1:0:0:1, 3:0:0:0:1, 5:0:0:0:1, 2:0:0:0:0, 1:0:0:0:0, 5:0:0:0:1, 3:0:0:0:1, 3:0:0:0:1,  , 2:0:0:0:1, 3:0:0:0:1, 4:0:0:0:1, 4:0:0:0:0, 3:0:0:0:0, 2:0:0:0:1, 4:0:0:1:2, 5:0:0:0:1, 1:0:0:0:0, 220:3:5:5:68
Bb minor (5b), 0:0:0:0:0, 3:0:0:0:3, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 3:0:0:1:2, 2:0:0:0:2, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:3, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 3:0:0:1:2, 2:0:0:0:2, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 2:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:0:2, 3:0:0:0:3,  , 4:0:0:0:2, 2:0:0:0:2, 2:0:0:0:1,  , 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:2, 3:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1,  , 5:0:0:0:3, 4:0:0:0:3, 0:0:0:0:0, 1:0:0:0:1, 4:0:0:0:2, 3:0:0:0:2, 4:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 4:0:0:0:2, 2:0:0:0:2, 3:0:1:0:1, 1:0:0:0:1, 1:0:0:0:0, 3:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0,  , 0:0:0:0:0, 1:0:0:0:1, 3:0:0:0:3, 4:0:0:0:2, 3:0:0:1:2, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 0:0:0:0:0, 132:0:5:3:87
G# minor (5#), 1:0:0:0:0, 4:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 4:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 2:0:1:0:1, 3:0:0:0:1, 2:0:0:0:1, 3:0:0:0:1, 3:0:0:0:1, 4:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 4:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 2:0:1:0:1, 3:0:0:0:1, 2:0:0:0:1, 3:0:0:0:1, 3:0:0:0:1, 5:0:0:0:1, 5:0:0:1:2, 3:0:0:0:1, 1:0:0:0:1, 4:0:0:0:1, 4:0:0:0:1, 3:0:0:0:0,  , 3:0:0:0:1, 5:0:0:1:2, 3:0:0:0:1,  , 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:1, 6:0:0:0:1, 4:0:0:0:1, 2:0:0:0:1, 3:0:0:1:1,  , 6:0:1:0:2, 6:1:0:0:2, 2:0:0:0:1, 3:0:0:0:1, 5:0:1:0:0, 5:0:1:0:2, 8:1:0:1:3, 3:0:0:0:1, 0:0:0:0:0, 3:0:0:0:1, 3:0:0:0:0, 5:1:0:0:1, 3:0:0:0:1, 5:0:0:0:1, 2:0:0:0:0, 1:0:0:0:0, 5:0:0:0:1, 3:0:0:0:1, 3:0:0:0:1,  , 2:0:0:0:1, 3:0:0:0:1, 4:0:0:0:1, 4:0:0:0:0, 3:0:0:0:0, 2:0:0:0:1, 4:0:0:1:2, 5:0:0:0:1, 1:0:0:0:0, 220:3:5:5:68
Bb minor mel (5b), 0:0:0:0:0, 3:0:0:0:3, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 3:0:0:1:2, 2:0:0:0:2, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:3, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 3:0:0:1:2, 2:0:0:0:2, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 2:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:0:2, 3:0:0:0:3,  , 4:0:0:0:2, 2:0:0:0:2, 2:0:0:0:1,  , 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:2, 3:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1,  , 5:0:0:0:3, 4:0:0:0:3, 0:0:0:0:0, 1:0:0:0:1, 4:0:0:0:2, 3:0:0:0:2, 4:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 4:0:0:0:2, 2:0:0:0:2, 3:0:1:0:1, 1:0:0:0:1, 1:0:0:0:0, 3:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0,  , 0:0:0:0:0, 1:0:0:0:1, 3:0:0:0:3, 4:0:0:0:2, 3:0:0:1:2, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 0:0:0:0:0, 132:0:5:3:87
G# minor mel (5#), 1:0:0:0:0, 4:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 4:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 2:0:1:0:1, 3:0:0:0:1, 2:0:0:0:1, 3:0:0:0:1, 3:0:0:0:1, 4:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 4:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 2:0:1:0:1, 3:0:0:0:1, 2:0:0:0:1, 3:0:0:0:1, 3:0:0:0:1, 5:0:0:0:1, 5:0:0:1:2, 3:0:0:0:1, 1:0:0:0:1, 4:0:0:0:1, 4:0:0:0:1, 3:0:0:0:0,  , 3:0:0:0:1, 5:0:0:1:2, 3:0:0:0:1,  , 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:1, 6:0:0:0:1, 4:0:0:0:1, 2:0:0:0:1, 3:0:0:1:1,  , 6:0:1:0:2, 6:1:0:0:2, 2:0:0:0:1, 3:0:0:0:1, 5:0:1:0:0, 5:0:1:0:2, 8:1:0:1:3, 3:0:0:0:1, 0:0:0:0:0, 3:0:0:0:1, 3:0:0:0:0, 5:1:0:0:1, 3:0:0:0:1, 5:0:0:0:1, 2:0:0:0:0, 1:0:0:0:0, 5:0:0:0:1, 3:0:0:0:1, 3:0:0:0:1,  , 2:0:0:0:1, 3:0:0:0:1, 4:0:0:0:1, 4:0:0:0:0, 3:0:0:0:0, 2:0:0:0:1, 4:0:0:1:2, 5:0:0:0:1, 1:0:0:0:0, 220:3:5:5:68
Db major blues (5b), 0:0:0:0:0, 3:0:0:0:3, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 3:0:0:1:2, 2:0:0:0:2, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:3, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 3:0:0:1:2, 2:0:0:0:2, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 2:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:0:2, 3:0:0:0:3,  , 4:0:0:0:2, 2:0:0:0:2, 2:0:0:0:1,  , 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:2, 3:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1,  , 5:0:0:0:3, 4:0:0:0:3, 0:0:0:0:0, 1:0:0:0:1, 4:0:0:0:2, 3:0:0:0:2, 4:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 4:0:0:0:2, 2:0:0:0:2, 3:0:1:0:1, 1:0:0:0:1, 1:0:0:0:0, 3:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0,  , 0:0:0:0:0, 1:0:0:0:1, 3:0:0:0:3, 4:0:0:0:2, 3:0:0:1:2, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 0:0:0:0:0, 132:0:5:3:87
B major blues (5#), 1:0:0:0:0, 4:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 4:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 2:0:1:0:1, 3:0:0:0:1, 2:0:0:0:1, 3:0:0:0:1, 3:0:0:0:1, 4:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 4:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 2:0:1:0:1, 3:0:0:0:1, 2:0:0:0:1, 3:0:0:0:1, 3:0:0:0:1, 5:0:0:0:1, 5:0:0:1:2, 3:0:0:0:1, 1:0:0:0:1, 4:0:0:0:1, 4:0:0:0:1, 3:0:0:0:0,  , 3:0:0:0:1, 5:0:0:1:2, 3:0:0:0:1,  , 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:1, 6:0:0:0:1, 4:0:0:0:1, 2:0:0:0:1, 3:0:0:1:1,  , 6:0:1:0:2, 6:1:0:0:2, 2:0:0:0:1, 3:0:0:0:1, 5:0:1:0:0, 5:0:1:0:2, 8:1:0:1:3, 3:0:0:0:1, 0:0:0:0:0, 3:0:0:0:1, 3:0:0:0:0, 5:1:0:0:1, 3:0:0:0:1, 5:0:0:0:1, 2:0:0:0:0, 1:0:0:0:0, 5:0:0:0:1, 3:0:0:0:1, 3:0:0:0:1,  , 2:0:0:0:1, 3:0:0:0:1, 4:0:0:0:1, 4:0:0:0:0, 3:0:0:0:0, 2:0:0:0:1, 4:0:0:1:2, 5:0:0:0:1, 1:0:0:0:0, 220:3:5:5:68
Bb minor blues (5b), 0:0:0:0:0, 3:0:0:0:3, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 3:0:0:1:2, 2:0:0:0:2, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:3, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 3:0:0:1:2, 2:0:0:0:2, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 2:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:0:2, 3:0:0:0:3,  , 4:0:0:0:2, 2:0:0:0:2, 2:0:0:0:1,  , 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:2, 3:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1,  , 5:0:0:0:3, 4:0:0:0:3, 0:0:0:0:0, 1:0:0:0:1, 4:0:0:0:2, 3:0:0:0:2, 4:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 4:0:0:0:2, 2:0:0:0:2, 3:0:1:0:1, 1:0:0:0:1, 1:0:0:0:0, 3:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0,  , 0:0:0:0:0, 1:0:0:0:1, 3:0:0:0:3, 4:0:0:0:2, 3:0:0:1:2, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 0:0:0:0:0, 132:0:5:3:87
G# minor blues (5#), 1:0:0:0:0, 4:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 4:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 2:0:1:0:1, 3:0:0:0:1, 2:0:0:0:1, 3:0:0:0:1, 3:0:0:0:1, 4:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 4:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 2:0:1:0:1, 3:0:0:0:1, 2:0:0:0:1, 3:0:0:0:1, 3:0:0:0:1, 5:0:0:0:1, 5:0:0:1:2, 3:0:0:0:1, 1:0:0:0:1, 4:0:0:0:1, 4:0:0:0:1, 3:0:0:0:0,  , 3:0:0:0:1, 5:0:0:1:2, 3:0:0:0:1,  , 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:1, 6:0:0:0:1, 4:0:0:0:1, 2:0:0:0:1, 3:0:0:1:1,  , 6:0:1:0:2, 6:1:0:0:2, 2:0:0:0:1, 3:0:0:0:1, 5:0:1:0:0, 5:0:1:0:2, 8:1:0:1:3, 3:0:0:0:1, 0:0:0:0:0, 3:0:0:0:1, 3:0:0:0:0, 5:1:0:0:1, 3:0:0:0:1, 5:0:0:0:1, 2:0:0:0:0, 1:0:0:0:0, 5:0:0:0:1, 3:0:0:0:1, 3:0:0:0:1,  , 2:0:0:0:1, 3:0:0:0:1, 4:0:0:0:1, 4:0:0:0:0, 3:0:0:0:0, 2:0:0:0:1, 4:0:0:1:2, 5:0:0:0:1, 1:0:0:0:0, 220:3:5:5:68
Db dorian (5b), 0:0:0:0:0, 3:0:0:0:3, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 3:0:0:1:2, 2:0:0:0:2, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:3, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 3:0:0:1:2, 2:0:0:0:2, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 2:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:0:2, 3:0:0:0:3,  , 4:0:0:0:2, 2:0:0:0:2, 2:0:0:0:1,  , 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:2, 3:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1,  , 5:0:0:0:3, 4:0:0:0:3, 0:0:0:0:0, 1:0:0:0:1, 4:0:0:0:2, 3:0:0:0:2, 4:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 4:0:0:0:2, 2:0:0:0:2, 3:0:1:0:1, 1:0:0:0:1, 1:0:0:0:0, 3:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0,  , 0:0:0:0:0, 1:0:0:0:1, 3:0:0:0:3, 4:0:0:0:2, 3:0:0:1:2, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 0:0:0:0:0, 132:0:5:3:87
B dorian (5#), 1:0:0:0:0, 4:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 4:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 2:0:1:0:1, 3:0:0:0:1, 2:0:0:0:1, 3:0:0:0:1, 3:0:0:0:1, 4:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 4:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 2:0:0:0:1, 2:0:1:0:1, 3:0:0:0:1, 2:0:0:0:1, 3:0:0:0:1, 3:0:0:0:1, 5:0:0:0:1, 5:0:0:1:2, 3:0:0:0:1, 1:0:0:0:1, 4:0:0:0:1, 4:0:0:0:1, 3:0:0:0:0,  , 3:0:0:0:1, 5:0:0:1:2, 3:0:0:0:1,  , 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:1, 6:0:0:0:1, 4:0:0:0:1, 2:0:0:0:1, 3:0:0:1:1,  , 6:0:1:0:2, 6:1:0:0:2, 2:0:0:0:1, 3:0:0:0:1, 5:0:1:0:0, 5:0:1:0:2, 8:1:0:1:3, 3:0:0:0:1, 0:0:0:0:0, 3:0:0:0:1, 3:0:0:0:0, 5:1:0:0:1, 3:0:0:0:1, 5:0:0:0:1, 2:0:0:0:0, 1:0:0:0:0, 5:0:0:0:1, 3:0:0:0:1, 3:0:0:0:1,  , 2:0:0:0:1, 3:0:0:0:1, 4:0:0:0:1, 4:0:0:0:0, 3:0:0:0:0, 2:0:0:0:1, 4:0:0:1:2, 5:0:0:0:1, 1:0:0:0:0, 220:3:5:5:68
Db phrygian (5b), 0:0:0:0:0, 3:0:0:0:3, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 3:0:0:1:2, 2:0:0:0:2, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:3, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1, 3:0:1:0:0, 3:0:0:1:2, 2:0:0:0:2, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 2:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 2:0:0:0:1, 2:0:0:0:2, 3:0:0:0:3,  , 4:0:0:0:2, 2:0:0:0:2, 2:0:0:0:1,  , 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:2, 3:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:1,  , 5:0:0:0:3, 4:0:0:0:3, 0:0:0:0:0, 1:0:0:0:1, 4:0:0:0:2, 3:0:0:0:2, 4:0:0:0:2, 2:0:0:0:1, 0:0:0:0:0, 1:0:0:0:0, 1:0:0:0:1, 4:0:0:0:2, 2:0:0:0:2, 3:0:1:0:1, 1:0:0:0:1, 1:0:0:0:0, 3:0:0:0:1, 2:0:1:0:0, 1:0:0:0:0,  , 0:0:0:0:0, 1:0:0:0:1, 3:0:0:0:3, 4:0:0:0:2, 3:0:0:1:2, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:0:2, 0:0:0:0:0, 132:0:5:3:87
